DIST,4,AN0,1C17,2.15,0.00,0.00,0.91,AN1,020A,0.00,0.00,0.00,1.19,AN2,5985,2.15,3.00,0.00,2.80,AN3,8B08,0.00,3.00,0.00,3.38,POS,1.17,0.25,-0.13,73
DIST,4,AN0,1C17,2.15,0.00,0.00,0.91,AN1,020A,0.00,0.00,0.00,1.26,AN2,5985,2.15,3.00,0.00,2.72,AN3,8B08,0.00,3.00,0.00,3.50,POS,1.19,0.27,-0.18,64
DIST,4,AN0,1C17,2.15,0.00,0.00,0.92,AN1,020A,0.00,0.00,0.00,1.29,AN2,5985,2.15,3.00,0.00,3.66,AN3,8B08,0.00,3.00,0.00,3.48,POS,1.21,0.14,-0.16,80
DIST,4,AN0,1C17,2.15,0.00,0.00,0.94,AN1,020A,0.00,0.00,0.00,1.34,AN2,5985,2.15,3.00,0.00,3.72,AN3,8B08,0.00,3.00,0.00,3.46,POS,1.23,0.06,-0.20,76
DIST,4,AN0,1C17,2.15,0.00,0.00,0.91,AN1,020A,0.00,0.00,0.00,1.38,AN2,5985,2.15,3.00,0.00,3.77,AN3,8B08,0.00,3.00,0.00,3.54,POS,1.26,-0.02,-0.22,74
DIST,4,AN0,1C17,2.15,0.00,0.00,0.90,AN1,020A,0.00,0.00,0.00,1.31,AN2,5985,2.15,3.00,0.00,2.81,AN3,8B08,0.00,3.00,0.00,3.47,POS,1.27,0.05,-0.28,58
DIST,4,AN0,1C17,2.15,0.00,0.00,0.93,AN1,020A,0.00,0.00,0.00,1.43,AN2,5985,2.15,3.00,0.00,3.81,AN3,8B08,0.00,3.00,0.00,3.56,POS,1.29,-0.03,-0.31,64
DIST,4,AN0,1C17,2.15,0.00,0.00,0.91,AN1,020A,0.00,0.00,0.00,1.36,AN2,5985,2.15,3.00,0.00,2.75,AN3,8B08,0.00,3.00,0.00,3.59,POS,1.30,0.05,-0.36,49
DIST,4,AN0,1C17,2.15,0.00,0.00,0.93,AN1,020A,0.00,0.00,0.00,1.26,AN2,5985,2.15,3.00,0.00,2.74,AN3,8B08,0.00,3.00,0.00,2.99,POS,1.29,0.12,-0.36,61
DIST,4,AN0,1C17,2.15,0.00,0.00,1.02,AN1,020A,0.00,0.00,0.00,1.18,AN2,5985,2.15,3.00,0.00,2.79,AN3,8B08,0.00,3.00,0.00,2.97,POS,1.26,0.17,-0.38,61
DIST,4,AN0,1C17,2.15,0.00,0.00,1.00,AN1,020A,0.00,0.00,0.00,1.78,AN2,5985,2.15,3.00,0.00,2.78,AN3,8B08,0.00,3.00,0.00,2.99,POS,1.34,0.22,-0.47,27
DIST,4,AN0,1C17,2.15,0.00,0.00,1.01,AN1,020A,0.00,0.00,0.00,1.68,AN2,5985,2.15,3.00,0.00,2.78,AN3,8B08,0.00,3.00,0.00,2.76,POS,1.38,0.26,-0.52,32
DIST,4,AN0,1C17,2.15,0.00,0.00,0.99,AN1,020A,0.00,0.00,0.00,1.25,AN2,5985,2.15,3.00,0.00,2.76,AN3,8B08,0.00,3.00,0.00,3.64,POS,1.34,0.28,-0.50,55
DIST,4,AN0,1C17,2.15,0.00,0.00,0.92,AN1,020A,0.00,0.00,0.00,2.42,AN2,5985,2.15,3.00,0.00,2.82,AN3,8B08,0.00,3.00,0.00,3.73,POS,1.56,0.29,-0.59,46
DIST,4,AN0,1C17,2.15,0.00,0.00,1.08,AN1,020A,0.00,0.00,0.00,1.87,AN2,5985,2.15,3.00,0.00,2.90,AN3,8B08,0.00,3.00,0.00,3.80,POS,1.58,0.29,-0.67,15
